id,name,origin,teaType,ingredients,flavorProfile,bitterness,sweetness,floralNotes,spiceLevel,aroma,caffeine,calories,preparationTime,steepTemperature,waterRatio,healthBenefits,moodTags,season,price,rating,reviewsCount,description,foodPairings,imageUrl
TEA-IN-0030,"Sacred Tulsi Trio (Rama, Krishna, Vana)",Kerala (Western Ghats),Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Warm Ginger; Cooling; Sweet Earthy; Woody,1.4,5.7,5.0,3.6,8.9,0,1,5,99,2.5g per 200ml (or 1:1 milk-water for Chai),Gut Health & Detox; Immunity Fortification,Calm; Soothing; Relaxed,Monsoon Special,587.0,4.53,320,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Kerala (Western Ghats). Imbued with prominent sensory notes of Warm Ginger, Cooling, Sweet Earthy, this blend exhibits an aroma rating of 8.9/10. Specially curated for calm, soothing rituals, it offers potent gut health & detox, immunity fortification.",Poha with Roasted Peanuts; Shrewsbury Butter Biscuits; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0031,Wild Herb Infused Kangra Tea Lot #568 '24,Himachal Pradesh (Dharamshala),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Floral; Roasted Corn; Pine Mist; Nutty; Mellow Green,3.5,7.6,5.4,1.1,7.7,30,5,3,75,2.5g per 200ml (or 1:1 milk-water for Chai),High Polyphenols; Digestive Ease; Metabolic Balance; Peaceful Focus,Refreshed; Meditative,All Season,949.0,4.51,245,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Dharamshala). Imbued with prominent sensory notes of Floral, Roasted Corn, Pine Mist, this blend exhibits an aroma rating of 7.7/10. Specially curated for refreshed, meditative rituals, it offers potent high polyphenols, digestive ease.",Poha with Roasted Peanuts; Kolkata Style Kathi Rolls,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0032,Sikkim Green Dragon Spring Leaf Lot #193 '25,Sikkim (Ravangla Highlands),Sikkim Temi,100% Organic Single Estate Temi Leaves,Honeyed Wood; Muscatel; Sweet Floral; Caramel,3.0,6.4,6.8,2.1,9.5,40,2,3,87,2.5g per 200ml (or 1:1 milk-water for Chai),Pure Organic Nutrition; Cardiovascular Support,Refreshed; Meditative; Focused; Calm,Monsoon Special,996.0,4.76,364,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Ravangla Highlands). Imbued with prominent sensory notes of Honeyed Wood, Muscatel, Sweet Floral, this blend exhibits an aroma rating of 9.5/10. Specially curated for refreshed, meditative rituals, it offers potent pure organic nutrition, cardiovascular support.",Shrewsbury Butter Biscuits; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0033,Castleton Muscatel Supreme Lot #481,Darjeeling (Jungpana),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Floral; Honey; Honeysuckle; Pine Wood; Muscatel,2.1,5.1,9.7,1.3,9.8,35,0,4,84,2.5g per 200ml (or 1:1 milk-water for Chai),High Antioxidants; Cellular Protection; Gentle Vitality,Uplifted; Focused,Autumnal Harvest,1637.0,4.79,232,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Jungpana). Imbued with prominent sensory notes of Floral, Honey, Honeysuckle, this blend exhibits an aroma rating of 9.8/10. Specially curated for uplifted, focused rituals, it offers potent high antioxidants, cellular protection.",Shrewsbury Butter Biscuits; Gulab Jamun with Rosewater Syrup; Crisp Onion & Paneer Pakoras,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0034,Malty Breakfast Kadak CTC Lot #387,Assam (Golaghat),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Dark Cocoa; Honey; Molasses; Malty,5.3,4.6,3.9,4.1,7.2,73,4,5,95,2.5g per 200ml (or 1:1 milk-water for Chai),High Sustained Energy; Metabolic Fire,Uplifted; Focused,Monsoon Special,1047.0,4.68,320,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Golaghat). Imbued with prominent sensory notes of Dark Cocoa, Honey, Molasses, this blend exhibits an aroma rating of 7.2/10. Specially curated for uplifted, focused rituals, it offers potent high sustained energy, metabolic fire.",Dhokla with Green Chilies; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0035,Five-Spice Maharaja Special Chai Lot #908 '24,Kolkata Street Estate,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Cinnamon (Dalchini); Clove (Laung); Ginger (Adrak); Spicy,3.8,8.4,4.0,8.9,9.8,43,16,4,95,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Comfort; Immunity Shield,Uplifted; Cozy,Second Flush Summer,531.0,4.37,277,"An exquisite handcrafted masala chai harvest from the famed terroirs of Kolkata Street Estate. Imbued with prominent sensory notes of Cinnamon (Dalchini), Clove (Laung), Ginger (Adrak), this blend exhibits an aroma rating of 9.8/10. Specially curated for uplifted, cozy rituals, it offers potent digestive comfort, immunity shield.",Gulab Jamun with Rosewater Syrup; Kashmiri Girda Flatbread with Butter,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0036,Royal Kashmiri Saffron Almond Kahwa Lot #988 '25,Kashmir (Gulmarg Hills),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Cinnamon; Nutty; Saffron (Kesar),1.9,8.9,6.2,6.4,9.4,25,3,5,83,2.5g per 200ml (or 1:1 milk-water for Chai),Stress Relief; Skin Glow & Radiance,Calm; Meditative; Cozy,Autumnal Harvest,638.0,4.78,355,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Gulmarg Hills). Imbued with prominent sensory notes of Cinnamon, Nutty, Saffron (Kesar), this blend exhibits an aroma rating of 9.4/10. Specially curated for calm, meditative rituals, it offers potent stress relief, skin glow & radiance.",Shrewsbury Butter Biscuits; Gulab Jamun with Rosewater Syrup; Dhokla with Green Chilies,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0037,Coonoor Highland Fragrant Amber Lot #524,Nilgiri (Kotagiri),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Bright Citrus; Sweet Melon; Plum,2.1,7.0,6.3,1.4,9.0,42,1,4,86,2.5g per 200ml (or 1:1 milk-water for Chai),Gentle Alertness; Antioxidant Rich; Daily Refreshment,Refreshed; Creative; Uplifted; Calm,All Season,406.0,4.5,179,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Kotagiri). Imbued with prominent sensory notes of Bright Citrus, Sweet Melon, Plum, this blend exhibits an aroma rating of 9.0/10. Specially curated for refreshed, creative rituals, it offers potent gentle alertness, antioxidant rich.",Poha with Roasted Peanuts; Spicy Bhakarwadi & Mathri; Crisp Onion & Paneer Pakoras,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0038,Ashwagandha Stress Relief Golden Elixir,Himalayan Foothills,Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Herbal; Cooling; Woody; Botanical; Tulsi Mint,2.6,5.4,6.2,2.5,8.1,0,3,7,99,2.5g per 200ml (or 1:1 milk-water for Chai),Joint & Anti-inflammatory; Immunity Fortification,Soothing; Relaxed; Meditative,Autumnal Harvest,344.0,4.8,35,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Himalayan Foothills. Imbued with prominent sensory notes of Herbal, Cooling, Woody, this blend exhibits an aroma rating of 8.1/10. Specially curated for soothing, relaxed rituals, it offers potent joint & anti-inflammatory, immunity fortification.",Dhokla with Green Chilies; Poha with Roasted Peanuts,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
TEA-IN-0039,Wild Herb Infused Kangra Tea,Himachal Pradesh (Palampur),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Floral; Sweet Vegetal; Pine Mist; Nutty; Mellow Green,1.9,6.4,7.5,1.7,8.1,26,0,2,77,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Ease; Peaceful Focus; Antioxidant Shield,Uplifted; Meditative; Focused,Autumnal Harvest,847.0,4.51,132,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Palampur). Imbued with prominent sensory notes of Floral, Sweet Vegetal, Pine Mist, this blend exhibits an aroma rating of 8.1/10. Specially curated for uplifted, meditative rituals, it offers potent digestive ease, peaceful focus.",Dhokla with Green Chilies; Kolkata Style Kathi Rolls; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1563822249548-9a72b6353cd1?auto=format&fit=crop&w=800&q=80
TEA-IN-0040,Sikkim Green Dragon Spring Leaf,"Sikkim (Temi Tea Estate, South Sikkim)",Sikkim Temi,100% Organic Single Estate Temi Leaves,Honeyed Wood; Sweet Floral; Caramel; Muscatel; Gentle Spice,1.9,6.3,7.1,1.7,8.0,44,1,3,88,2.5g per 200ml (or 1:1 milk-water for Chai),Pure Organic Nutrition; L-Theanine Serenity; Cardiovascular Support; Skin Vitality,Refreshed; Meditative,Second Flush Summer,588.0,4.31,186,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Temi Tea Estate, South Sikkim). Imbued with prominent sensory notes of Honeyed Wood, Sweet Floral, Caramel, this blend exhibits an aroma rating of 8.0/10. Specially curated for refreshed, meditative rituals, it offers potent pure organic nutrition, l-theanine serenity.",Poha with Roasted Peanuts; Kashmiri Girda Flatbread with Butter; Spicy Bhakarwadi & Mathri,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0041,Castleton Muscatel Supreme Lot #471,Darjeeling (Jungpana),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Honey; Floral; Citrus Zest,3.6,6.0,8.8,1.3,8.8,37,2,3,85,2.5g per 200ml (or 1:1 milk-water for Chai),Cellular Protection; Heart Wellness,Refreshed; Focused; Calm,First Flush Spring,871.0,4.4,408,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Jungpana). Imbued with prominent sensory notes of Honey, Floral, Citrus Zest, this blend exhibits an aroma rating of 8.8/10. Specially curated for refreshed, focused rituals, it offers potent cellular protection, heart wellness.",Warm Cardamom Nankhatai; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1546852199-2d8e8c4aa477?auto=format&fit=crop&w=800&q=80
TEA-IN-0042,Malty Breakfast Kadak CTC Lot #744,Assam (Jorhat),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Honey; Toasted Grain; Malty; Caramel,6.6,5.7,2.3,4.3,8.4,72,4,5,100,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Power; Cardiovascular Support; Immune Strength,Energetic; Uplifted,Monsoon Special,631.0,4.5,350,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Jorhat). Imbued with prominent sensory notes of Honey, Toasted Grain, Malty, this blend exhibits an aroma rating of 8.4/10. Specially curated for energetic, uplifted rituals, it offers potent digestive power, cardiovascular support.",Gulab Jamun with Rosewater Syrup; Kashmiri Girda Flatbread with Butter; Crisp Hot Samosas with Mint & Tamarind Chutney,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0043,Star Anise & Nutmeg Winter Chai Lot #668 '26,Rajasthan Royal Palace,Masala Chai,"Assam CTC Black Tea, Green Cardamom Pods, Crushed Dry Ginger, Ceylon Cinnamon, Cloves, Black Pepper, Star Anise, Saffron",Spicy; Peppery; Sweet Heat,5.7,6.0,3.4,9.1,9.3,54,24,4,98,2.5g per 200ml (or 1:1 milk-water for Chai),Cold & Cough Relief; Anti-inflammatory; Immunity Shield; Instant Warming,Refreshed; Uplifted; Comforting,Second Flush Summer,622.0,4.34,343,"An exquisite handcrafted masala chai harvest from the famed terroirs of Rajasthan Royal Palace. Imbued with prominent sensory notes of Spicy, Peppery, Sweet Heat, this blend exhibits an aroma rating of 9.3/10. Specially curated for refreshed, uplifted rituals, it offers potent cold & cough relief, anti-inflammatory.",Poha with Roasted Peanuts; Spicy Bhakarwadi & Mathri; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1571934811356-5cc061b6821f?auto=format&fit=crop&w=800&q=80
TEA-IN-0044,Pampore Golden Saffron Green Infusion '25,Kashmir (Pampore Saffron Fields),Kashmir Kahwa,"Kashmiri Green Tea Leaves, Pampore Pure Saffron Strands, Green Cardamom, Cinnamon, Crushed Almond Slivers, Dried Rose Petals",Delicate Green; Sweet Almond; Cardamom; Floral Honey,1.5,8.6,9.4,6.8,9.2,16,5,3,82,2.5g per 200ml (or 1:1 milk-water for Chai),Stress Relief; Digestive Fire; Skin Glow & Radiance; Immunity Boost,Calm; Relaxed; Meditative; Cozy,Second Flush Summer,931.0,4.95,194,"An exquisite handcrafted kashmir kahwa harvest from the famed terroirs of Kashmir (Pampore Saffron Fields). Imbued with prominent sensory notes of Delicate Green, Sweet Almond, Cardamom, this blend exhibits an aroma rating of 9.2/10. Specially curated for calm, relaxed rituals, it offers potent stress relief, digestive fire.",Shrewsbury Butter Biscuits; Crisp Hot Samosas with Mint & Tamarind Chutney; Crisp Onion & Paneer Pakoras,https://images.unsplash.com/photo-1563822249548-9a72b6353cd1?auto=format&fit=crop&w=800&q=80
TEA-IN-0045,High Altitude Floral White Nilgiri Lot #259,Nilgiri (Coonoor),Nilgiri,100% High-Elevation Nilgiri Camellia Sinensis,Light Malt; Floral; Sweet Melon; Plum,3.1,6.3,8.3,2.2,9.3,35,2,3,94,2.5g per 200ml (or 1:1 milk-water for Chai),Weight Balance; Heart Health; Antioxidant Rich; Daily Refreshment,Calm; Creative; Focused; Uplifted,Second Flush Summer,1412.0,4.83,447,"An exquisite handcrafted nilgiri harvest from the famed terroirs of Nilgiri (Coonoor). Imbued with prominent sensory notes of Light Malt, Floral, Sweet Melon, this blend exhibits an aroma rating of 9.3/10. Specially curated for calm, creative rituals, it offers potent weight balance, heart health.",Shrewsbury Butter Biscuits; Kashmiri Girda Flatbread with Butter; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1597481499750-3e6b22637e12?auto=format&fit=crop&w=800&q=80
TEA-IN-0046,Triphala & Fennel Digestive Nectar Lot #389 '26,Uttarakhand Sacred Valleys,Ayurvedic Tisane,"Organic Tulsi (Holy Basil), Ashwagandha Root, Wild Himalayan Turmeric, Brahmi Leaves, Licorice (Mulethi), Fennel Seeds (Saunf), Lemongrass",Herbal; Sweet Earthy; Woody; Botanical; Tulsi Mint,1.8,7.9,7.3,5.2,7.8,0,5,6,97,2.5g per 200ml (or 1:1 milk-water for Chai),Immunity Fortification; Deep Restful Sleep,Calm; Meditative; Cozy,Second Flush Summer,905.0,4.58,222,"An exquisite handcrafted ayurvedic tisane harvest from the famed terroirs of Uttarakhand Sacred Valleys. Imbued with prominent sensory notes of Herbal, Sweet Earthy, Woody, this blend exhibits an aroma rating of 7.8/10. Specially curated for calm, meditative rituals, it offers potent immunity fortification, deep restful sleep.",Gulab Jamun with Rosewater Syrup; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1544787219-7f47ccb76574?auto=format&fit=crop&w=800&q=80
TEA-IN-0047,Palampur Orthodox Spring Gold Lot #484,Himachal Pradesh (Dharamshala),Kangra Valley,100% Certified GI Tagged Kangra Valley Whole Leaf Tea,Floral; Roasted Corn; Pine Mist; Nutty; Mellow Green,1.8,5.7,7.5,1.0,7.3,25,3,4,77,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Ease; Metabolic Balance; Antioxidant Shield,Calm; Uplifted; Meditative; Focused,Monsoon Special,602.0,4.73,338,"An exquisite handcrafted kangra valley harvest from the famed terroirs of Himachal Pradesh (Dharamshala). Imbued with prominent sensory notes of Floral, Roasted Corn, Pine Mist, this blend exhibits an aroma rating of 7.3/10. Specially curated for calm, uplifted rituals, it offers potent digestive ease, metabolic balance.",Kolkata Style Kathi Rolls; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1563822249548-9a72b6353cd1?auto=format&fit=crop&w=800&q=80
TEA-IN-0048,Temi Estate 100% Organic First Flush Lot #612,"Sikkim (Temi Tea Estate, South Sikkim)",Sikkim Temi,100% Organic Single Estate Temi Leaves,Sweet Floral; Honeyed Wood; Peach; Caramel; Gentle Spice,1.5,7.3,7.1,1.3,8.6,42,1,4,86,2.5g per 200ml (or 1:1 milk-water for Chai),Pure Organic Nutrition; Cardiovascular Support; Skin Vitality,Refreshed; Focused; Calm,All Season,1239.0,4.37,317,"An exquisite handcrafted sikkim temi harvest from the famed terroirs of Sikkim (Temi Tea Estate, South Sikkim). Imbued with prominent sensory notes of Sweet Floral, Honeyed Wood, Peach, this blend exhibits an aroma rating of 8.6/10. Specially curated for refreshed, focused rituals, it offers potent pure organic nutrition, cardiovascular support.",Crisp Onion & Paneer Pakoras; Traditional Osmania Butter Biscuits,https://images.unsplash.com/photo-1576092768241-dec231879fc3?auto=format&fit=crop&w=800&q=80
TEA-IN-0049,Silver Needle White Darjeeling,Darjeeling (Makaibari),Darjeeling,100% Hand-Picked Camellia Sinensis Single Estate Darjeeling Leaves,Honey; Floral; Muscatel,3.1,8.3,9.1,2.0,9.0,34,1,3,87,2.5g per 200ml (or 1:1 milk-water for Chai),Mental Clarity; High Antioxidants,Refreshed; Uplifted; Meditative,Second Flush Summer,1210.0,4.83,355,"An exquisite handcrafted darjeeling harvest from the famed terroirs of Darjeeling (Makaibari). Imbued with prominent sensory notes of Honey, Floral, Muscatel, this blend exhibits an aroma rating of 9.0/10. Specially curated for refreshed, uplifted rituals, it offers potent mental clarity, high antioxidants.",Crisp Hot Samosas with Mint & Tamarind Chutney; Traditional Osmania Butter Biscuits; Warm Cardamom Nankhatai,https://images.unsplash.com/photo-1594631252845-29fc4cc8cde9?auto=format&fit=crop&w=800&q=80
TEA-IN-0050,Smoked Wild Bamboo Assam Lot #548 '26,Assam (Upper Brahmaputra Valley),Assam,100% High-Grade Assam Whole Leaf & Golden Buds (Camellia Sinensis var. Assamica),Honey; Toasted Grain; Malty; Dark Cocoa; Molasses,5.5,6.3,2.0,2.1,8.7,62,4,5,95,2.5g per 200ml (or 1:1 milk-water for Chai),Digestive Power; Cardiovascular Support; High Sustained Energy; Immune Strength,Uplifted; Cozy; Focused,Autumnal Harvest,337.0,4.89,200,"An exquisite handcrafted assam harvest from the famed terroirs of Assam (Upper Brahmaputra Valley). Imbued with prominent sensory notes of Honey, Toasted Grain, Malty, this blend exhibits an aroma rating of 8.7/10. Specially curated for uplifted, cozy rituals, it offers potent digestive power, cardiovascular support.",Gulab Jamun with Rosewater Syrup; Crisp Onion & Paneer Pakoras; Irani Cafe Bun Maska & Chai,https://images.unsplash.com/photo-1514733670139-4d87a1941d55?auto=format&fit=crop&w=800&q=80
